Ticker,Company,Sector,Price,Momentum_Score,Quality_Score,Value_Score,LowVol_Score,Liquidity_Score,Valid_Scores,Momentum_Score_Z,Quality_Score_Z,Value_Score_Z,LowVol_Score_Z,Composite_Score,Rank
WELL,Welltower Inc.,Real Estate,186.86,3.0335073954730545,39.16384099365125,24.00710817300658,57.33027383469217,100,4,2.7885006532226204,-0.5845699510667556,-1.190732344688603,0.7905230261450226,0.780935109645803,33.0
LHX,"L3Harris Technologies, Inc.",Industrials,297.83,1.4584621523281636,75.0179299906593,73.47537421070221,59.98679810311815,100,4,1.180963126524041,0.3683752404168326,0.48563457996976644,0.9523509321875963,0.7752598319473791,34.0
BIIB,Biogen Inc.,Healthcare,174.82,0.7668968481073228,86.89226666666667,100.0,60.253062629022,100,4,0.47513122516357154,0.6839763992805457,1.3844937663466679,0.9685710101264924,0.7690012641315752,35.0
CINF,Cincinnati Financial Corporation,Financial Services,165.78,0.7189224875602563,98.6418,92.80492304500711,55.76957767134064,100,4,0.4261671809658375,0.9962604819443241,1.140668987476703,0.6954498528690622,0.7670237997518791,36.0
CME,CME Group Inc.,Financial Services,275.53,1.1370509763307681,85.17992352043512,66.76861806380224,70.79624756125133,100,4,0.8529214215857881,0.6384650165340087,0.25835788165483076,1.6108318623539863,0.7454628361608827,37.0
CB,Chubb Limited,Financial Services,313.3,0.46534916046562963,94.63753333333334,100.0,65.14181538515605,100,4,0.1673627809979264,0.8898333833298135,1.3844937663466679,1.266379929505871,0.7374318736180353,38.0
ALL,The Allstate Corporation,Financial Services,209.55,0.4570410838404655,97.057,100.0,61.50943371654759,100,4,0.15888331349833149,0.9541389950592657,1.3844937663466679,1.045105564966891,0.7312043336831351,39.0
LRCX,Lam Research Corporation,Technology,175.16,2.584571789871714,80.28620990736778,34.47978392886985,13.135710729686458,100,4,2.330303762551513,0.5083978195551798,-0.835837203702202,-1.9016841148750196,0.7273049986592168,40.0
AFL,Aflac Incorporated,Financial Services,110.72,0.48263722964190325,94.9997,100.0,61.55852238409378,100,4,0.18500749316475287,0.8994592026762328,1.3844937663466679,1.048095907036729,0.7255491020417775,41.0
BK,The Bank of New York Mellon Corporation,Financial Services,117.22,1.917639978578211,60.25333416666667,60.0,52.30876751622924,100,4,1.649613529004529,-0.0240444525182338,0.02898482380079403,0.4846271371615213,0.7068917543226525,42.0
BRK-B,Berkshire Hathaway Inc.,Financial Services,500.51,0.7629315508183787,87.64559231889979,82.51219231889979,67.34317403898493,100,4,0.47108412605690325,0.7039986081275391,0.791871773915324,1.4004804403244315,0.6980556316765311,43.0
T,AT&T Inc.,Communication Services,24.46,0.7550423987232447,87.55879999999999,89.50641211254045,58.359544361089725,100,4,0.46303222526106436,0.7016918050468591,1.0288899608256055,0.8532232604391159,0.6868207498275161,44.0
MCK,McKesson Corporation,Healthcare,825.73,2.18883577452355,41.717499875,52.96640964138337,61.89177798221701,100,4,1.9264039392879484,-0.5166977217131183,-0.20936754193193793,1.068396890642349,0.6805184398790912,45.0
EXE,Expand Energy Corporation,Energy,111.17,0.947891210925418,82.403333,86.78510281840619,53.973195682011294,100,4,0.6598593982857835,0.5646676154791845,0.9366709837348008,0.5860193691197053,0.6792801776169995,46.0
UHS,"Universal Health Services, Inc.",Healthcare,227.27,1.1066448851557003,82.50254999999999,89.0192186310219,40.41649846946306,100,4,0.8218880701205669,0.567304647006364,1.0123800828018943,-0.23981608393254963,0.6774410303172599,47.0
IBM,International Business Machines Corporation,Technology,303.78,1.6599633642416023,68.38258846946727,56.908997456071695,56.20356788769587,100,4,1.3866211933230133,0.192018317863341,-0.07576221594237752,0.7218873030329725,0.6692902598030293,48.0
IVZ,Invesco Ltd.,Financial Services,27.09,1.2676024124127878,81.05086666666666,91.50463516846531,27.387480002254275,100,4,0.9861660592110526,0.5287211913739452,1.096605191363293,-1.0335068479878347,0.6690531345704798,49.0
HOOD,"Robinhood Markets, Inc.",Financial Services,120.24,3.212857723512246,56.120599999999996,27.83266727769817,0.0,100,4,2.971550876067666,-0.1338860148609161,-1.061092855272422,-2.7018742682387025,0.666048548090437,50.0
VLO,Valero Energy Corporation,Energy,164.77,1.5618841807865798,61.684316333333335,81.25251620904854,42.3032012976786,100,4,1.286518692345269,0.01398879872230281,0.7491842181249546,-0.12488351145669983,0.6561526090341194,51.0
ABBV,AbbVie Inc.,Healthcare,228.79,1.5164337130207297,90.0,29.206340778250727,62.18841203439399,100,4,1.2401306073949452,0.7665750545318446,-1.0145421874189897,1.0864669937824825,0.6317630212119818,52.0
DVN,Devon Energy Corporation,Energy,36.34,0.5600767382104674,94.3726,100.0,41.771519185401125,100,4,0.264044534554434,0.8827918727761697,1.3844937663466679,-0.15727207418612535,0.6316269215053456,53.0
AMGN,Amgen Inc.,Healthcare,331.49,1.248785282554954,75.0,66.13758491326685,58.47577389917812,100,4,0.966960742714347,0.3678986895167791,0.2369736046899904,0.860303633463634,0.630578988225134,54.0
CMI,Cummins Inc.,Industrials,517.09,1.5235829305157529,70.3601176060945,63.87296764757383,45.793952912561934,100,4,1.2474273091625927,0.24457792639013626,0.1602308808127236,0.08776315285780077,0.6131667930304027,55.0
EQT,EQT Corporation,Energy,54.52,0.9893037442493307,84.82195255658031,83.74278588991365,40.51410431216625,100,4,0.7021262485134764,0.6289507123573037,0.8335737886690425,-0.2338702134844931,0.6128634494979409,56.0
NRG,"NRG Energy, Inc.",Utilities,158.11,2.1039815675818048,56.90875,64.09903951629892,23.328939604749873,100,4,1.8397992385336133,-0.11293822972180781,0.16789194180559636,-1.280741590739304,0.6075424557840919,57.0
STE,STERIS plc,Healthcare,255.39,1.171203635945996,81.16723317320884,65.61734101395247,51.61885165222828,100,4,0.8877786310577014,0.5318140297631276,0.21934372324435097,0.44259942412919095,0.602784348413808,58.0
VZ,Verizon Communications Inc.,Communication Services,39.92,0.3504333709159029,83.5201,100.0,64.70012446841035,100,4,0.05007634436037991,0.5943495226877696,1.3844937663466679,1.23947337456695,0.5991814852765114,59.0
LDOS,"Leidos Holdings, Inc.",Technology,186.32,1.1606539301132346,70.12492439342067,75.71627439342066,54.94968946683385,100,4,0.8770112908205835,0.23832686138313494,0.5615735858954549,0.6455045943591695,0.5991677513581819,60.0
IDXX,"IDEXX Laboratories, Inc.",Healthcare,682.31,2.370368911108614,74.05576122500018,23.00262924642359,26.287003660168843,100,4,2.111682000772144,0.34280231068189876,-1.2247718488781556,-1.1005447381384093,0.5925046499239552,61.0
EXPD,"Expeditors International of Washington, Inc.",Industrials,151.65,1.2513903746538615,78.04386280079983,64.79519136709162,48.96304669468658,100,4,0.969619576374984,0.44879976665194254,0.1914829432835806,0.2808153364607161,0.588865882848364,62.0
ALLE,Allegion plc,Industrials,160.62,0.9859022699358893,81.93519262480305,74.32369770978153,50.64707329125844,100,4,0.6986546037281873,0.5522251819391638,0.5143823321991118,0.38340144910507684,0.5863460074233542,63.0
MPC,Marathon Petroleum Corporation,Energy,166.4,1.455109795540829,59.26660477840068,77.37285515340068,45.24157545704789,100,4,1.1775416125313616,-0.050270164902728606,0.6177113367505137,0.05411388865441822,0.5848892517572706,64.0
GL,Globe Life Inc.,Financial Services,142.37,0.5428274727628052,94.4783,100.0,33.87190050916877,100,4,0.24643942661497184,0.8856012122283091,1.3844937663466679,-0.6384943856491203,0.5773054490189031,65.0
CTRA,Coterra Energy Inc.,Energy,25.98,0.5269430035862063,90.94268246566418,83.98004996566416,56.7611209796753,100,4,0.23022726991394643,0.7916300691168068,0.8416141280796603,0.7558518522957031,0.573487939546123,66.0
NOC,Northrop Grumman Corporation,Industrials,580.06,0.9655759366668614,69.31429922846196,72.46310707667337,67.34423314169986,100,4,0.6779089498161122,0.21678172177276991,0.45133115115923184,1.4005449578508395,0.5665188224752061,67.0
ACGL,Arch Capital Group Ltd.,Financial Services,96.96,0.043057348125034346,98.84989999999999,100.0,59.34710889494116,100,4,-0.2636406701788807,1.0017914520482996,1.3844937663466679,0.9133828842357321,0.5633182092358444,68.0
EA,Electronic Arts Inc.,Communication Services,204.27,1.4921975948205006,71.64488333548198,48.349360146787525,54.351459198319034,100,4,1.2153945119221714,0.2787249751160114,-0.36582883888447737,0.6090621071454536,0.5575157402413219,69.0
ABT,Abbott Laboratories,Healthcare,124.54,0.6698165733160504,85.70971758064739,73.9969675806474,61.1666521084947,100,4,0.37604823976464075,0.652546107876142,0.5033101919030997,1.024224283918413,0.5492675950411602,70.0
CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,164.59,1.5955332152620219,67.94938885902047,56.13150985292246,41.84599199466915,100,4,1.32086188717848,0.18050455479541638,-0.10210950091206107,-0.15273540236867078,0.5468006808907377,71.0
AIZ,"Assurant, Inc.",Financial Services,241.25,0.31012779562286585,85.10964999999999,100.0,56.661485827883865,100,4,0.00893928807534231,0.6365972570884159,1.3844937663466679,0.749782362107234,0.5464318818367186,72.0
JCI,Johnson Controls International plc,Industrials,121.13,1.5715489732035615,69.12067209484508,57.69713263533875,40.06876634829074,100,4,1.2963828639083843,0.21163541765285881,-0.04905410885659043,-0.26099893616615694,0.5461330554712777,73.0
CAT,Caterpillar Inc.,Industrials,582.42,1.8998727907407942,63.60317214495568,46.720837842846095,35.88735880269819,100,4,1.6314798142322973,0.06498896272001141,-0.4210157525376778,-0.5157183962728753,0.5363136243740992,74.0
WBD,"Warner Bros. Discovery, Inc.",Communication Services,29.15,2.0625245411735533,53.546800625,73.91080624203784,5.879999999999998,100,4,1.7974869773546704,-0.20229354680111908,0.5003903802784252,-2.3436813848384177,0.5240166644733759,75.0
APA,APA Corporation,Energy,24.36,0.5111424602264694,93.3105,100.0,28.0008314892794,100,4,0.21410077037143865,0.8545629282906696,1.3844937663466679,-0.9961432191314772,0.5192936179919623,76.0
KO,The Coca-Cola Company,Consumer Defensive,69.87,1.265673826557315,62.87223165181014,49.073245350161045,73.48482005280917,100,4,0.9841976877311691,0.04556171613003922,-0.34129801722074127,1.7746120550379643,0.5165491919911276,77.0
MRK,"Merck & Co., Inc.",Healthcare,105.04,0.22332967431988987,92.0292,87.68615308804922,62.00301699848494,100,4,-0.07964942888295119,0.8205079931910827,0.9672055261894136,1.0751732552654139,0.5152510571685684,78.0
LH,Labcorp Holdings Inc.,Healthcare,253.15,0.7811872980317763,73.48138041666667,80.87032159274315,55.06859846726796,100,4,0.4897164789059319,0.3275361738285107,0.7362325126200837,0.6527481926121863,0.5066687654961612,79.0
PFG,"Principal Financial Group, Inc.",Financial Services,89.52,0.4952177345312492,78.10130000000001,95.87174029313934,51.043417411876106,100,4,0.19784752668281108,0.45032635690486084,1.244596442601632,0.40754560614296687,0.5039107668792058,80.0
C,Citigroup Inc.,Financial Services,119.4,1.7224885603500013,51.65833333333333,60.0,42.98260510224592,100,4,1.4504362485069189,-0.25248603182055335,0.02898482380079403,-0.08349616319971127,0.5018760382967892,81.0
PFE,Pfizer Inc.,Healthcare,24.88,0.1078159216331689,86.01023233333333,100.0,59.96585646478955,100,4,-0.1975461642953959,0.6605333164917575,1.3844937663466679,0.9510752271168402,0.49114780521038653,82.0
RL,Ralph Lauren Corporation,Consumer Cyclical,362.74,1.6022086661716002,68.13058762830136,57.49442253773846,29.73844561782016,100,4,1.3276750488266842,0.18532053257422343,-0.055923492607628876,-0.8902927063867341,0.48645221014274154,83.0
VTR,"Ventas, Inc.",Real Estate,79.11,1.6444785007523963,52.44498281312008,48.40236894730473,55.65498072479146,100,4,1.3708168859464196,-0.2315781281443952,-0.3640324913061098,0.688468932679722,0.4748937109419995,84.0
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,785.17,0.3010316833996757,95.22125723141664,81.09515723141664,52.188822373233684,100,4,-0.0003444717464666469,0.9053478447871653,0.7438516805907067,0.4773204200493721,0.4679689428606415,85.0
ROL,"Rollins, Inc.",Consumer Cyclical,60.74,1.3525510398595064,79.40260973429616,31.33394824287591,57.494252317419566,100,4,1.072867128311437,0.48491311921338826,-0.9424424138058201,0.80051212912865,0.4661835172402923,86.0
AIG,"American International Group, Inc.",Financial Services,86.59,0.2090409355184895,79.60908333333333,100.0,57.1936444115526,100,4,-0.09423293620276736,0.490400862142436,1.3844937663466679,0.7821999501192264,0.46454583244288006,87.0
PH,Parker-Hannifin Corporation,Industrials,887.14,1.089422423234438,81.30593018857047,57.37248312164876,41.39724990418307,100,4,0.8043103186489418,0.5355003778913152,-0.06005574183158898,-0.18007149476565718,0.4523559429840878,88.0
WTW,Willis Towers Watson Public Limited Company,Financial Services,332.3,0.053782475712815477,91.03275,90.20381219470913,61.40331925890102,100,4,-0.25269428933615445,0.7940239222631316,1.0525232620234024,1.0386413738861289,0.45149825073777106,89.0
JPM,JPMorgan Chase & Co.,Financial Services,325.93,1.2121228425401094,65.0,60.0,51.44737832688369,100,4,0.9295419775069931,0.10211444617340214,0.02898482380079403,0.4321537566408551,0.45146346527906217,90.0
XOM,Exxon Mobil Corporation,Energy,119.42,0.5986142115417882,73.27713224159116,76.98308224159116,62.60114712295333,100,4,0.3033770139443895,0.3221075791618398,0.6045028200625151,1.1116096419885269,0.45004460753766345,91.0
EBAY,eBay Inc.,Consumer Cyclical,84.05,0.8496014238025762,80.69567626070244,75.54407333870851,37.2311100876544,100,4,0.5595419490068693,0.5192807900447424,0.5557380841560012,-0.4338608882233338,0.4473625446250372,92.0
KLAC,KLA Corporation,Technology,1268.75,2.0319866161871247,71.03919290285114,29.289134527711514,21.83990004154333,100,4,1.7663190724218758,0.2626266777823004,-1.0117364957244648,-1.3714496476512177,0.4458233683934258,93.0
UBER,"Uber Technologies, Inc.",Technology,80.97,0.9870615886698356,75.85382497230596,80.09807422230597,28.496834890706264,100,4,0.6998378385453042,0.390592011937981,0.7100628072079552,-0.9659281020339537,0.4425324902377117,94.0
NSC,Norfolk Southern Corporation,Industrials,291.88,0.9619155330291556,73.87330062506337,67.4580302897918,46.03529003921956,100,4,0.6741730341425236,0.3379527954324802,0.2817204925905633,0.10246472450219447,0.4376456232550856,95.0
TJX,"The TJX Companies, Inc.",Consumer Cyclical,155.92,1.3875003392818601,61.34293567110376,38.11055534117599,64.82917726111064,100,4,1.1085374118145823,0.00491543862202795,-0.71279862575918,1.2473349038064359,0.42706336154124896,96.0
ADM,Archer-Daniels-Midland Company,Consumer Defensive,57.47,0.7269778462548041,57.126216666666664,95.68296350579301,49.85744143170646,100,4,0.4343887171082834,-0.10715830837656717,1.2381992270168063,0.3352993211122791,0.42277777184493237,97.0
PGR,The Progressive Corporation,Financial Services,227.89,-0.16923522559681387,91.90325,100.0,59.03879077553935,100,4,-0.4803127184153401,0.8171604406461728,1.3844937663466679,0.8946010209375879,0.4193819001908081,98.0
DG,Dollar General Corporation,Consumer Defensive,134.25,0.9173923754692203,59.83245,89.23791606686338,40.127467442216,100,4,0.6287313892778971,-0.03523089049550459,1.0197912410517687,-0.257423032409041,0.41913923353195714,99.0
MO,"Altria Group, Inc.",Consumer Defensive,58.75,0.7763748278218705,65.0,67.53599640275647,66.81741196425662,100,4,0.4848047301849264,0.10211444617340214,0.28436258667404224,1.3684525094520765,0.41827399420600736,100.0
NDSN,Nordson Corporation,Industrials,241.98,0.50893710459577,88.41985909968604,71.4202730475901,49.61316684839372,100,4,0.21184991951398233,0.7245773991752577,0.415991879858894,0.3204188079595248,0.41735344432590155,101.0
DLTR,"Dollar Tree, Inc.",Consumer Defensive,119.53,0.9637407228918508,61.30075,89.32011835526215,34.329417120159306,100,4,0.6760358766293679,0.0037942099546034317,1.0225768894773257,-0.6106237744086055,0.4150056140927328,102.0
PLD,"Prologis, Inc.",Real Estate,127.77,0.983310595065975,73.51313551234765,66.00772975501631,42.209269208880244,100,4,0.6960094640863125,0.32838017423629723,0.23257310898388264,-0.13060558726120564,0.4103719009760701,103.0
CVX,Chevron Corporation,Energy,150.51,0.4342396236965854,72.38568258333333,84.26226487718698,58.6646930139252,100,4,0.13561147225799874,0.29841425187196297,0.8511777489868845,0.871812048844703,0.4011856191466356,104.0
XYL,Xylem Inc.,Industrials,138.62,0.9672203711847208,71.22164035063064,61.01647094907004,50.28758598887902,100,4,0.6795873080786211,0.26747584346810077,0.0634307103333573,0.36150250465183326,0.4009140688037335,105.0
EVRG,"Evergy, Inc.",Utilities,72.57,1.690285844220064,35.56213080378776,45.71713080378776,65.35491602039832,100,4,1.4175692087404086,-0.6802977328222554,-0.4550290992161731,1.2793614143684326,0.3998686852430955,106.0
VICI,VICI Properties Inc.,Real Estate,27.76,0.2078634923538361,82.52639338502478,81.55722505169145,62.91266367864871,100,4,-0.09543466934724247,0.5679383666111198,0.7595101071518363,1.1305863449326519,0.3971682981680714,107.0
NDAQ,"Nasdaq, Inc.",Financial Services,98.01,0.6629867130913505,81.48348292460133,63.18795638224882,53.20012887884765,100,4,0.36907748342535696,0.5402194498512661,0.13701740841540574,0.5389263372683063,0.39099294373543436,108.0
F,Ford Motor Company,Consumer Cyclical,13.29,1.1698180892363734,46.09083333333333,97.47238840691139,26.894570647941986,100,4,0.8863645013110124,-0.40046140930197854,1.298838763403812,-1.0635334845313875,0.3878217819614351,109.0
GS,"The Goldman Sachs Group, Inc.",Financial Services,901.71,1.5336214191365642,47.553333333333335,60.0,41.59986163134535,100,4,1.2576728860687325,-0.3615904637130095,0.02898482380079403,-0.16772896436379184,0.38361608363736976,110.0
SOLV,Solventum Corporation,Healthcare,80.55,0.7618914433810898,70.51154110604921,81.03434110604921,39.49476678237616,100,4,0.4700225617973892,0.2486025244261229,0.7417907605460433,-0.2959653578643634,0.3813513983695649,111.0
BKR,Baker Hughes Company,Energy,45.19,0.8270543217509289,72.45882909625836,68.85802909625835,44.23737327511341,100,4,0.5365297131208989,0.30035837093106127,0.32916326513353744,-0.007059253363263208,0.3698461242180592,112.0
RSG,"Republic Services, Inc.",Industrials,213.06,0.4108007181318767,78.32611310907888,63.75607067605502,68.86847191888458,100,4,0.11168903546197376,0.45630153511388066,0.15626950855646657,1.4933972508083768,0.3621597015110847,113.0
CF,"CF Industries Holdings, Inc.",Basic Materials,78.14,-0.20862725797489404,95.58670000000001,100.0,46.79335776741841,100,4,-0.520517385916986,0.9150607377604891,1.3844937663466679,0.14864405534849517,0.35807442576553544,114.0
HOLX,"Hologic, Inc.",Healthcare,74.87,0.19224907018363518,87.52166220591502,74.15328288935697,57.83119640444433,100,4,-0.11137120812640389,0.7007047409968276,0.508607361873416,0.8210378049919282,0.34948819192236275,115.0
COP,ConocoPhillips,Energy,92.73,-0.16597722240390464,95.81184999999999,86.3028547191113,54.90066031579072,100,4,-0.4769875044778358,0.9210448699993649,0.9203286934568015,0.6425178778654945,0.3338359856865849,116.0
O,Realty Income Corporation,Real Estate,55.93,0.6965494778572096,66.60350601452397,61.33317358245921,62.34845838464335,100,4,0.40333262885416166,0.14473310945008294,0.07416304162552849,1.09621656243444,0.32920724894523923,117.0
HSY,The Hershey Company,Consumer Defensive,182.62,0.5403063732779353,70.9837980806458,63.232192988027776,64.42337027986483,100,4,0.2438663182880157,0.2611543706918016,0.13851648628343702,1.222614296201605,0.32585756539959465,118.0
PM,Philip Morris International Inc.,Consumer Defensive,162.06,1.2196972162067314,55.344243046007506,41.26057097187022,63.44328186969614,100,4,0.9372726061751706,-0.1545203594190424,-0.6060517668450471,1.1629100966054278,0.32363359093588895,119.0
PHM,"PulteGroup, Inc.",Consumer Cyclical,117.38,0.26612934741707145,91.26094435181388,81.28484435181387,35.2321171400957,100,4,-0.035966822980930256,0.8000889685763402,0.7502797452903125,-0.5556338555333482,0.3201325248852576,120.0
SNA,Snap-on Incorporated,Industrials,352.01,-0.019322513101303285,91.81297055210139,79.0399705521014,55.656037612065695,100,4,-0.32730739230513695,0.8147609551712538,0.6742060825303825,0.6885333152477813,0.317199877660176,121.0
WYNN,"Wynn Resorts, Limited",Consumer Cyclical,124.96,1.1545992663483224,61.16499875,61.65493119777214,35.24291137560591,100,4,0.8708317228011885,0.00018615562818671296,0.08506667474775138,-0.554976301393637,0.30990424061911803,122.0
VRSN,"VeriSign, Inc.",Technology,245.08,1.2633461660368408,57.36015654655025,38.36554295778768,58.84383147577359,100,4,0.9818220089039338,-0.10094055498029723,-0.7041576758952898,0.8827246546571803,0.30988756735414447,123.0
CTSH,Cognizant Technology Solutions Corporation,Technology,85.18,-0.16638492989693582,93.37418500000001,87.7183082196933,52.5888434361081,100,4,-0.4774036227435277,0.8562555752444021,0.9682951904017206,0.5016885659561465,0.30974311815186834,124.0
